Coupon_id,early_prob,mid_prob,late_prob
8651,0.0,0.5,0.5
5581,0.75,0.0,0.25
2529,0.0,0.25,0.75
2299,0.5,0.5,0.0
10444,0.0,0.0,1.0
10029,0.0,0.0,1.0
567,0.3333,0.5,0.1667
9883,0.0,0.0,1.0
5050,0.5,0.5,0.0
9869,0.6667,0.0,0.3333
3041,0.0,1.0,0.0
4523,0.5,0.0,0.5
5409,0.0,0.5,0.5
6685,0.0,1.0,0.0
2724,0.1667,0.0,0.8333
4485,0.1429,0.4286,0.4286
1960,0.0,1.0,0.0
313,0.3333,0.4444,0.2222
1787,0.3333,0.3333,0.3333
10951,0.1667,0.0,0.8333
1596,1.0,0.0,0.0
4766,0.1111,0.5556,0.3333
1495,0.5714,0.1429,0.2857
7807,0.25,0.0,0.75
5685,0.3333,0.0,0.6667
6743,0.25,0.5,0.25
8201,0.75,0.25,0.0
8002,0.3333,0.3333,0.3333
358,1.0,0.0,0.0
7001,1.0,0.0,0.0
9467,0.0,1.0,0.0
10875,0.0,0.5,0.5
8217,0.0,0.0,1.0
6499,0.2143,0.4286,0.3571
3146,0.0,0.5,0.5
12980,0.5,0.5,0.0
7993,0.0,0.0,1.0
12230,0.0,0.0,1.0
13897,0.5,0.5,0.0
11783,0.0,1.0,0.0
3730,0.0,0.5,0.5
11142,0.0,0.0,1.0
3442,0.0,0.0,1.0
7410,0.2857,0.2857,0.4286
1376,0.5556,0.0,0.4444
10648,0.0,0.0,1.0
7503,0.3333,0.3333,0.3333
3985,0.0,1.0,0.0
11117,0.0,1.0,0.0
8236,0.0,0.0,1.0
5401,1.0,0.0,0.0
13753,0.0,1.0,0.0
2514,1.0,0.0,0.0
13818,0.5556,0.1111,0.3333
13734,0.0,0.0,1.0
1701,0.6667,0.3333,0.0
7199,1.0,0.0,0.0
13389,0.0,0.6667,0.3333
10245,0.2,0.4,0.4
3885,0.0,0.9231,0.0769
9570,0.0,0.0,1.0
11782,0.6667,0.0,0.3333
11300,0.0,0.6667,0.3333
7752,0.0,0.0,1.0
6389,0.5,0.5,0.0
8729,0.3333,0.3333,0.3333
5606,0.6667,0.3333,0.0
4831,0.0,0.0,1.0
485,0.0,0.4,0.6
2909,0.0,0.0,1.0
10105,0.6,0.0,0.4
10389,1.0,0.0,0.0
10848,0.0,0.0,1.0
9173,0.0,0.0,1.0
11544,0.0,0.0,1.0
6178,0.1,0.0,0.9
11997,0.5,0.5,0.0
2235,0.0,0.7,0.3
11879,0.5,0.25,0.25
10851,0.0,0.3333,0.6667
8026,0.25,0.5,0.25
8341,1.0,0.0,0.0
6153,0.0,0.0,1.0
9180,0.0,1.0,0.0
13588,0.0,0.0,1.0
10048,0.0,0.0,1.0
12897,0.0,0.0,1.0
909,0.5,0.5,0.0
6849,0.25,0.25,0.5
5223,0.2609,0.4783,0.2609
9785,0.0,0.0,1.0
3428,0.5,0.5,0.0
8740,0.0,0.5,0.5
2757,0.0,0.75,0.25
13767,0.0,1.0,0.0
6540,1.0,0.0,0.0
8518,0.25,0.75,0.0
12798,0.0,0.5,0.5
7421,0.0,1.0,0.0
6271,0.3333,0.3333,0.3333
8731,0.0,0.5,0.5
13353,0.0,0.0,1.0
8793,0.375,0.25,0.375
235,1.0,0.0,0.0
580,0.0,0.0,1.0
13684,0.4,0.4,0.2
3638,1.0,0.0,0.0
1720,0.3333,0.3333,0.3333
7871,0.0,0.5,0.5
12597,0.5714,0.0714,0.3571
4500,0.1,0.3,0.6
5402,0.0,1.0,0.0
9567,1.0,0.0,0.0
11052,1.0,0.0,0.0
4183,0.0,0.5,0.5
4497,0.5714,0.2857,0.1429
1020,0.0,0.5,0.5
7688,0.5,0.0,0.5
3684,0.2,0.6,0.2
5903,0.25,0.75,0.0
2970,0.0,0.0,1.0
11437,1.0,0.0,0.0
5077,0.0,1.0,0.0
9770,0.2,0.4,0.4
9429,0.0,0.5,0.5
9903,0.3333,0.3333,0.3333
875,1.0,0.0,0.0
3613,1.0,0.0,0.0
5944,0.3333,0.3333,0.3333
10467,0.2667,0.0,0.7333
13421,0.5,0.0,0.5
13415,1.0,0.0,0.0
5851,0.25,0.25,0.5
6192,0.0,0.0,1.0
8831,0.0,0.0,1.0
12109,0.0,0.0,1.0
12705,0.0,0.0,1.0
13221,0.3333,0.6667,0.0
4050,0.0,0.0,1.0
11715,1.0,0.0,0.0
9457,0.0,0.0,1.0
4840,0.5,0.0,0.5
8049,0.0,0.5,0.5
10846,0.5,0.0,0.5
10582,0.5,0.0,0.5
10693,0.0,1.0,0.0
8346,0.0,0.0,1.0
264,0.0,0.0,1.0
1098,0.0,0.5,0.5
6676,0.4,0.0,0.6
2128,0.0,1.0,0.0
9452,1.0,0.0,0.0
10284,0.0,0.5,0.5
6286,0.5,0.0,0.5
8191,0.2857,0.4286,0.2857
3211,0.0,0.0,1.0
7122,0.1429,0.0,0.8571
12728,0.3333,0.0,0.6667
11252,1.0,0.0,0.0
1704,0.0,1.0,0.0
5839,1.0,0.0,0.0
91,0.0,0.0,1.0
8401,0.0,0.0,1.0
9392,0.0,0.0,1.0
6123,0.0,0.5,0.5
6870,0.0,0.0,1.0
9755,0.75,0.0,0.25
13505,0.0,0.0,1.0
923,0.3333,0.3333,0.3333
677,0.1429,0.3571,0.5
10336,0.25,0.25,0.5
10823,0.0,1.0,0.0
6541,1.0,0.0,0.0
4284,1.0,0.0,0.0
10950,0.0,1.0,0.0
2848,0.5714,0.0,0.4286
3045,0.0,0.5,0.5
7431,0.3529,0.4706,0.1765
1699,1.0,0.0,0.0
2010,0.2222,0.0,0.7778
8281,0.0,0.0,1.0
6998,0.2222,0.1111,0.6667
8130,0.2373,0.4915,0.2712
7095,0.0,0.5,0.5
6942,0.6667,0.0,0.3333
8751,0.4,0.6,0.0
1990,0.0,1.0,0.0
6535,0.0,0.0,1.0
1142,0.6,0.2,0.2
13644,0.0,0.0,1.0
3404,0.2222,0.7778,0.0
7740,0.25,0.0,0.75
4737,1.0,0.0,0.0
13786,0.0,0.0,1.0
10330,0.0,0.5,0.5
9432,0.0,0.6667,0.3333
11983,0.0,0.9167,0.0833
8566,0.0,0.25,0.75
5390,0.5556,0.2222,0.2222
4057,0.3462,0.3077,0.3462
5035,0.4,0.6,0.0
12551,0.0,0.5,0.5
4442,1.0,0.0,0.0
13578,0.0,1.0,0.0
7029,0.2,0.4,0.4
828,0.0,0.3333,0.6667
6205,0.0,0.0,1.0
8960,0.75,0.25,0.0
7264,0.3333,0.6667,0.0
13286,0.0,1.0,0.0
13725,0.0,0.0,1.0
12303,0.0,0.0,1.0
3175,1.0,0.0,0.0
5705,1.0,0.0,0.0
10043,0.2857,0.5714,0.1429
817,1.0,0.0,0.0
6918,0.0,0.0,1.0
4709,0.2308,0.0,0.7692
7157,0.25,0.25,0.5
1498,0.5,0.5,0.0
6742,0.0,1.0,0.0
4561,0.0,1.0,0.0
4966,0.5,0.0,0.5
1362,0.0,0.6667,0.3333
10148,0.0,0.0,1.0
8571,0.3333,0.0,0.6667
12591,0.35,0.35,0.3
3974,0.0,1.0,0.0
2827,0.0,0.0,1.0
5328,0.0,0.0,1.0
13266,0.3333,0.3333,0.3333
145,0.5,0.0,0.5
11153,0.0,0.5,0.5
9394,1.0,0.0,0.0
5793,0.2857,0.4286,0.2857
10226,0.0,1.0,0.0
10395,0.0833,0.5833,0.3333
7470,0.6667,0.0,0.3333
1629,0.0,1.0,0.0
12212,1.0,0.0,0.0
1767,0.0769,0.6154,0.3077
1251,0.0,1.0,0.0
4007,0.1429,0.5714,0.2857
467,0.0,1.0,0.0
12847,0.0,1.0,0.0
1512,0.5,0.0,0.5
9586,0.0,0.1429,0.8571
3826,0.0,0.0,1.0
5523,0.0,0.0,1.0
2898,1.0,0.0,0.0
926,0.0,0.0,1.0
3312,0.0,0.75,0.25
6106,0.0,0.3333,0.6667
447,0.0,0.0,1.0
9196,0.3333,0.3333,0.3333
124,0.5,0.5,0.0
10481,0.0,0.6667,0.3333
10668,0.0,1.0,0.0
5450,0.25,0.0,0.75
5085,0.3333,0.3333,0.3333
7364,0.5,0.5,0.0
2789,1.0,0.0,0.0
2392,0.5,0.0,0.5
12274,0.8333,0.0,0.1667
4333,0.0,0.5,0.5
8952,0.125,0.0,0.875
448,0.3,0.0,0.7
3819,0.4286,0.0,0.5714
12880,0.0,0.5714,0.4286
10628,0.0,0.0,1.0
12192,0.0,0.0,1.0
12420,0.4615,0.3077,0.2308
8173,0.3333,0.0,0.6667
1791,0.3333,0.3333,0.3333
3570,0.5,0.0,0.5
11588,0.6667,0.3333,0.0
9472,0.4,0.4,0.2
11280,0.0,0.25,0.75
727,0.3333,0.6667,0.0
5426,0.0,0.0,1.0
5714,0.6667,0.0,0.3333
12293,0.0,0.3333,0.6667
433,0.0,0.5,0.5
13275,0.0,0.0,1.0
8256,1.0,0.0,0.0
6926,0.0,0.5,0.5
387,0.25,0.0,0.75
5830,0.0,1.0,0.0
3728,0.0,0.0,1.0
6555,0.0,0.0,1.0
3802,0.1667,0.0,0.8333
1735,0.0,0.6667,0.3333
69,0.5,0.0,0.5
2896,0.7143,0.2857,0.0
1915,1.0,0.0,0.0
468,0.0,0.5,0.5
10012,1.0,0.0,0.0
9357,1.0,0.0,0.0
2155,0.0,0.0,1.0
11864,0.5,0.5,0.0
1556,0.0,1.0,0.0
11582,1.0,0.0,0.0
6109,0.0,0.0,1.0
6548,0.0,1.0,0.0
6627,0.0,0.0,1.0
4942,1.0,0.0,0.0
133,0.0,1.0,0.0
11589,0.0,1.0,0.0
3580,0.0,0.0,1.0
4372,0.0,0.3333,0.6667
13491,0.0,0.0,1.0
8896,0.3333,0.1667,0.5
7919,0.0,0.0,1.0
12318,0.0,0.0,1.0
10593,1.0,0.0,0.0
12052,0.0,1.0,0.0
2353,1.0,0.0,0.0
9104,0.0,0.6,0.4
6704,0.1,0.6,0.3
10853,0.3333,0.0,0.6667
5936,0.3333,0.3333,0.3333
12297,0.75,0.0,0.25
10534,0.6,0.4,0.0
7207,0.6667,0.3333,0.0
12970,0.0,0.0,1.0
3935,0.0,0.5,0.5
8394,0.0,0.3333,0.6667
7921,0.5,0.0,0.5
7239,0.0769,0.0,0.9231
6754,0.5,0.0,0.5
3577,1.0,0.0,0.0
5326,1.0,0.0,0.0
1971,0.5,0.5,0.0
1054,0.5,0.5,0.0
5874,0.0,0.0,1.0
5886,0.5,0.0,0.5
10810,0.0,1.0,0.0
1482,0.0,0.0,1.0
9191,0.5,0.5,0.0
4196,1.0,0.0,0.0
4199,0.0,0.0,1.0
808,0.6364,0.0909,0.2727
9057,1.0,0.0,0.0
423,0.3333,0.1667,0.5
11213,1.0,0.0,0.0
6308,1.0,0.0,0.0
5845,0.0,1.0,0.0
6173,0.3333,0.6667,0.0
10770,0.0,0.75,0.25
4540,1.0,0.0,0.0
187,0.0,1.0,0.0
13094,0.0,0.75,0.25
2000,0.0,0.0,1.0
11154,0.0,0.0,1.0
441,0.0,0.5,0.5
11870,0.0,0.0,1.0
13366,0.0,0.0,1.0
7775,0.5,0.5,0.0
3272,0.25,0.25,0.5
5510,0.0,1.0,0.0
8846,0.0,0.0,1.0
9300,1.0,0.0,0.0
7399,0.2,0.6,0.2
2776,0.0,0.0,1.0
7444,0.0,1.0,0.0
11967,0.3333,0.3333,0.3333
4388,0.25,0.0,0.75
4723,0.0,0.3333,0.6667
12480,0.1667,0.5,0.3333
1278,0.0,1.0,0.0
10116,0.3333,0.0,0.6667
850,0.6,0.4,0.0
11858,0.3333,0.3333,0.3333
13101,1.0,0.0,0.0
8248,0.0,0.0,1.0
5660,0.2308,0.5385,0.2308
12613,0.0,0.0,1.0
12858,0.0,1.0,0.0
804,0.0,1.0,0.0
1610,0.5,0.5,0.0
12404,0.0,0.0,1.0
12112,0.0,0.0,1.0
13992,0.5,0.5,0.0
7217,1.0,0.0,0.0
3389,0.5455,0.2727,0.1818
1861,1.0,0.0,0.0
7765,0.0,0.0,1.0
12904,0.3333,0.6667,0.0
3296,0.3333,0.6667,0.0
163,0.0,1.0,0.0
2731,0.0,1.0,0.0
7875,0.0,1.0,0.0
10305,0.0,1.0,0.0
12097,0.0,0.1,0.9
5677,0.0,0.5,0.5
7880,1.0,0.0,0.0
5189,1.0,0.0,0.0
6025,0.5,0.0,0.5
8225,0.2364,0.3273,0.4364
2831,0.0,0.0,1.0
7048,0.25,0.0,0.75
4759,0.5,0.5,0.0
2448,0.1667,0.0,0.8333
8298,1.0,0.0,0.0
1829,1.0,0.0,0.0
619,0.25,0.25,0.5
10394,0.0,0.75,0.25
6971,0.0,0.0,1.0
11242,0.2,0.6,0.2
5747,0.0,0.3333,0.6667
2612,1.0,0.0,0.0
2140,0.3333,0.3333,0.3333
11368,0.4,0.2,0.4
13317,0.0,0.0,1.0
5792,0.3333,0.0,0.6667
3092,0.25,0.0,0.75
8069,0.25,0.75,0.0
981,1.0,0.0,0.0
1398,0.0,0.0,1.0
9847,0.375,0.125,0.5
12819,1.0,0.0,0.0
999,0.5,0.5,0.0
1238,1.0,0.0,0.0
9347,0.0,0.0,1.0
8125,1.0,0.0,0.0
11963,0.0,1.0,0.0
7309,0.6,0.4,0.0
13768,0.0,0.0,1.0
1772,0.4,0.6,0.0
131,0.5,0.5,0.0
4490,0.6667,0.0,0.3333
10858,0.2667,0.3667,0.3667
1769,0.6667,0.0,0.3333
26,0.0,1.0,0.0
1261,0.5,0.0,0.5
11760,0.6667,0.0,0.3333
2690,0.0,1.0,0.0
2860,0.0,0.6667,0.3333
8860,0.0,1.0,0.0
11528,0.0,0.0,1.0
3377,1.0,0.0,0.0
1799,0.3333,0.4667,0.2
11443,1.0,0.0,0.0
13713,0.0,1.0,0.0
12489,1.0,0.0,0.0
6269,0.0,0.0,1.0
12856,0.5,0.5,0.0
3912,0.0,0.0,1.0
6620,0.0,0.0,1.0
4364,0.0,0.6667,0.3333
11938,0.0,0.0,1.0
3882,0.0,0.0,1.0
5441,0.0,1.0,0.0
1040,0.5,0.25,0.25
948,0.0,1.0,0.0
12449,0.5,0.0,0.5
11598,0.0,1.0,0.0
9653,0.0,0.0,1.0
9665,0.5,0.25,0.25
5339,0.5,0.5,0.0
10761,1.0,0.0,0.0
7129,0.0,0.0,1.0
13533,0.4,0.0,0.6
6508,0.0,0.5,0.5
10319,0.0,0.0,1.0
13850,1.0,0.0,0.0
6680,0.3333,0.0,0.6667
2102,0.0,0.0,1.0
10223,0.3333,0.6667,0.0
11457,0.5,0.5,0.0
1216,0.0,0.0,1.0
12762,0.0,0.0,1.0
6336,0.6667,0.0,0.3333
4926,0.0,0.0,1.0
9113,0.3333,0.1667,0.5
13261,0.6,0.0,0.4
1200,0.0,1.0,0.0
6206,0.125,0.0,0.875
1157,0.0,0.4,0.6
7345,0.0,0.0,1.0
6709,0.0,0.0,1.0
14043,0.0,1.0,0.0
1738,0.0,0.3333,0.6667
11684,0.5,0.0,0.5
5277,0.0,1.0,0.0
12362,0.0,1.0,0.0
1871,0.0,1.0,0.0
13467,0.0,0.0,1.0
4347,0.0,0.0,1.0
4666,0.0,0.75,0.25
68,0.0,0.0,1.0
11265,0.0,0.0,1.0
1346,1.0,0.0,0.0
4535,0.2,0.2,0.6
12703,1.0,0.0,0.0
5265,1.0,0.0,0.0
8058,0.25,0.125,0.625
2465,0.0,0.0,1.0
10649,0.1667,0.0,0.8333
6493,0.0,0.0,1.0
5728,0.2632,0.1579,0.5789
9490,0.0,1.0,0.0
2051,0.5,0.0,0.5
1883,0.25,0.5,0.25
12399,0.0,0.0,1.0
11209,1.0,0.0,0.0
9875,0.0,0.0,1.0
439,0.0,0.0,1.0
2374,0.6667,0.0,0.3333
8168,0.3333,0.3333,0.3333
13443,0.4444,0.3333,0.2222
8619,0.0,0.0,1.0
1489,0.0,0.0,1.0
13518,1.0,0.0,0.0
2810,0.5,0.25,0.25
12589,0.0,1.0,0.0
6050,0.3333,0.0,0.6667
1924,0.0,0.0,1.0
9874,0.1538,0.3846,0.4615
4711,1.0,0.0,0.0
1396,0.0,0.0,1.0
13253,0.3333,0.4444,0.2222
2582,0.0,0.0,1.0
4513,0.0,0.0,1.0
403,0.2857,0.4286,0.2857
11112,0.0,1.0,0.0
1237,0.0,0.5,0.5
5623,0.0,1.0,0.0
5295,0.3333,0.6667,0.0
4605,0.0,0.5,0.5
12129,0.4,0.2,0.4
4505,0.0,0.0,1.0
4602,0.0,0.0,1.0
3294,0.0,1.0,0.0
12806,0.0,1.0,0.0
1951,0.0,0.5,0.5
10811,0.0,1.0,0.0
9725,0.5,0.0,0.5
10218,0.4,0.2,0.4
7934,0.0,0.5,0.5
4858,1.0,0.0,0.0
9912,1.0,0.0,0.0
7120,0.0,1.0,0.0
8667,0.0,1.0,0.0
7941,0.6,0.0,0.4
11430,0.3333,0.6667,0.0
585,0.0,1.0,0.0
8994,0.0,0.1667,0.8333
1693,0.0,0.0,1.0
11507,1.0,0.0,0.0
3508,0.0,0.0,1.0
12451,0.25,0.25,0.5
9389,0.0,0.0,1.0
6914,1.0,0.0,0.0
3144,0.4,0.4,0.2
3141,0.3333,0.4444,0.2222
10920,0.0,1.0,0.0
44,0.0,1.0,0.0
9746,0.0,1.0,0.0
5239,0.0,1.0,0.0
5909,0.0,0.6667,0.3333
3743,0.0,0.5,0.5
5114,0.0,0.0,1.0
7563,0.0,0.0,1.0
10815,0.3333,0.3333,0.3333
1245,0.0,0.0,1.0
5763,0.0,1.0,0.0
12328,0.5,0.0,0.5
6475,1.0,0.0,0.0
8371,0.5,0.25,0.25
53,0.3333,0.6667,0.0
2460,0.0,1.0,0.0
8875,1.0,0.0,0.0
4412,0.3333,0.3333,0.3333
4462,0.125,0.125,0.75
2819,0.3333,0.0,0.6667
6379,0.0,0.0,1.0
5749,0.0,0.0,1.0
1864,0.0,1.0,0.0
3165,0.0,0.0,1.0
11267,0.0,0.5,0.5
834,1.0,0.0,0.0
4288,0.0,0.0,1.0
4381,0.25,0.5833,0.1667
12082,0.5,0.5,0.0
8497,0.3333,0.0,0.6667
11688,0.0,0.0,1.0
6281,1.0,0.0,0.0
10087,0.3333,0.1667,0.5
11940,0.3333,0.6667,0.0
10911,0.3333,0.0,0.6667
8978,0.4286,0.4286,0.1429
5779,0.2,0.2,0.6
7184,0.0,1.0,0.0
9301,0.0,0.5,0.5
2908,0.0,1.0,0.0
3065,0.0,0.0,1.0
8484,0.4,0.4,0.2
10865,0.5,0.0,0.5
5317,0.05,0.45,0.5
1264,0.5,0.0,0.5
6893,0.4,0.0,0.6
11686,0.0,0.0,1.0
8550,0.5,0.0,0.5
12889,0.0,1.0,0.0
5222,0.1429,0.5714,0.2857
1096,0.1429,0.4286,0.4286
3616,0.5,0.5,0.0
1293,0.3333,0.3333,0.3333
7730,0.4,0.0,0.6
9603,0.0,0.5,0.5
10989,0.5,0.0,0.5
10559,1.0,0.0,0.0
4772,0.0,0.6667,0.3333
4017,0.0,1.0,0.0
4707,0.6667,0.3333,0.0
952,0.4,0.4,0.2
687,1.0,0.0,0.0
4252,1.0,0.0,0.0
5125,0.0,0.0,1.0
519,1.0,0.0,0.0
9566,1.0,0.0,0.0
4011,0.0,0.5,0.5
12803,1.0,0.0,0.0
10086,0.0,0.0,1.0
10213,0.0,0.0,1.0
2132,0.3333,0.3333,0.3333
11476,1.0,0.0,0.0
8983,0.28,0.32,0.4
9879,1.0,0.0,0.0
9309,0.25,0.5,0.25
243,0.3333,0.6667,0.0
10421,0.1429,0.4286,0.4286
7358,0.0,0.0,1.0
13334,1.0,0.0,0.0
10176,0.0,1.0,0.0
3731,0.6667,0.0,0.3333
10095,0.0,0.0,1.0
5932,0.2,0.4,0.4
5798,0.0,0.0,1.0
4903,0.0,0.5,0.5
8982,0.5,0.0,0.5
316,0.0,1.0,0.0
812,0.0,0.0,1.0
427,0.5,0.5,0.0
9691,0.5,0.5,0.0
5741,1.0,0.0,0.0
3812,1.0,0.0,0.0
3505,0.0,0.0,1.0
1132,0.5,0.0,0.5
4064,0.0,0.0,1.0
13257,1.0,0.0,0.0
1727,1.0,0.0,0.0
13967,0.0,0.0,1.0
1944,0.5,0.0,0.5
12091,0.0,0.0,1.0
11074,0.0,0.3333,0.6667
2855,0.0,0.0,1.0
3308,0.0,0.0,1.0
4049,0.0,1.0,0.0
336,0.0,0.0,1.0
3486,0.0,0.5,0.5
7127,0.0,0.0,1.0
4813,0.0,1.0,0.0
5166,0.0,0.0,1.0
10777,0.0,0.0,1.0
10106,1.0,0.0,0.0
8076,0.5,0.5,0.0
2101,0.0,0.5,0.5
405,0.4,0.2,0.4
13526,0.75,0.25,0.0
10225,0.0,0.0,1.0
1752,0.5,0.0,0.5
4351,0.5,0.5,0.0
7270,0.0,0.0,1.0
314,1.0,0.0,0.0
9163,0.5,0.0,0.5
10368,0.0,0.6667,0.3333
513,0.0,1.0,0.0
5822,0.0,0.0,1.0
8193,1.0,0.0,0.0
4910,0.0,1.0,0.0
5368,0.0,0.1667,0.8333
8572,0.6,0.4,0.0
10590,0.0,1.0,0.0
680,1.0,0.0,0.0
305,0.0,0.0,1.0
5124,0.0,0.0,1.0
859,0.1667,0.3333,0.5
1811,0.0,0.5714,0.4286
4320,0.0,0.0,1.0
10587,0.0,0.5,0.5
357,0.4706,0.5294,0.0
11954,0.0,0.5,0.5
4963,0.0,0.0,1.0
13886,0.0,0.0,1.0
12596,0.25,0.0,0.75
13058,1.0,0.0,0.0
12029,0.6667,0.0,0.3333
2891,0.0,0.75,0.25
12126,0.0,1.0,0.0
13114,0.5,0.5,0.0
10422,0.5,0.5,0.0
3254,0.0,1.0,0.0
763,0.6667,0.3333,0.0
7165,0.5,0.1667,0.3333
563,0.6667,0.3333,0.0
5605,0.5,0.5,0.0
7211,0.5,0.25,0.25
3969,0.4,0.6,0.0
9621,0.5,0.5,0.0
3263,0.5455,0.0,0.4545
8542,0.0,1.0,0.0
1979,0.2308,0.0,0.7692
9807,0.3333,0.1667,0.5
7412,0.0,0.3333,0.6667
395,0.25,0.5,0.25
6923,0.5,0.0,0.5
6634,0.0,1.0,0.0
12909,1.0,0.0,0.0
6617,0.25,0.0,0.75
6503,1.0,0.0,0.0
10377,0.1579,0.0,0.8421
1086,0.0,1.0,0.0
4846,0.0,0.0,1.0
1677,0.25,0.5,0.25
9749,0.0,1.0,0.0
11538,0.0,0.0,1.0
7086,0.0,0.0,1.0
6218,0.0,1.0,0.0
4419,0.0,0.0,1.0
11445,0.0,0.0,1.0
11890,0.0,0.0,1.0
12072,1.0,0.0,0.0
8689,0.4,0.2,0.4
6624,0.0,0.0,1.0
9132,0.2857,0.0,0.7143
5279,0.5,0.0,0.5
1949,0.3333,0.6667,0.0
5661,1.0,0.0,0.0
7938,0.4,0.0,0.6
1614,1.0,0.0,0.0
10206,0.4,0.4,0.2
1503,0.0,0.0,1.0
8864,0.0,0.0,1.0
3554,0.0,1.0,0.0
8295,0.2,0.0,0.8
13408,0.0,0.0,1.0
4103,0.0,1.0,0.0
6529,0.0,0.3333,0.6667
8221,0.0,0.5,0.5
5867,0.6,0.4,0.0
6000,0.0,0.5,0.5
13418,0.0,0.0,1.0
2065,0.3333,0.3333,0.3333
12488,0.0,0.0,1.0
8311,0.0,1.0,0.0
4597,0.0,0.0,1.0
7204,0.0,1.0,0.0
1694,0.5,0.0,0.5
6382,0.0,1.0,0.0
8844,0.5,0.25,0.25
1553,0.5714,0.1429,0.2857
6421,0.3333,0.3333,0.3333
11409,0.1667,0.3333,0.5
13904,0.0,0.0,1.0
13832,1.0,0.0,0.0
9805,0.6667,0.3333,0.0
6602,0.0,1.0,0.0
8318,1.0,0.0,0.0
12145,0.3125,0.4375,0.25
6699,0.5,0.5,0.0
7090,0.25,0.75,0.0
7691,0.0,0.0,1.0
12922,0.0,1.0,0.0
9513,0.25,0.0,0.75
13469,0.125,0.0,0.875
8830,0.5,0.5,0.0
13695,0.6667,0.0,0.3333
4857,0.0,0.0,1.0
11419,0.5,0.0,0.5
3765,0.0,0.0,1.0
11121,0.0,0.0,1.0
1615,1.0,0.0,0.0
7285,1.0,0.0,0.0
637,0.5714,0.1429,0.2857
2527,0.5,0.5,0.0
14006,0.5,0.5,0.0
11339,1.0,0.0,0.0
5826,0.0,1.0,0.0
6324,0.0,1.0,0.0
2518,0.0,0.0,1.0
2769,0.0,1.0,0.0
3173,0.5,0.0,0.5
3767,1.0,0.0,0.0
7167,0.0,1.0,0.0
7372,0.0,0.0,1.0
10680,0.1111,0.1111,0.7778
5180,0.0,0.2,0.8
13402,0.6667,0.3333,0.0
3133,0.0,1.0,0.0
10942,0.0,0.0,1.0
13445,0.5,0.0,0.5
3611,0.25,0.25,0.5
10876,0.1429,0.2857,0.5714
1154,0.0,0.0,1.0
2655,0.0,1.0,0.0
5269,0.5,0.5,0.0
13482,0.0,0.0,1.0
2800,0.5,0.0,0.5
1091,0.0,0.6667,0.3333
1703,0.0,0.0,1.0
10800,0.2083,0.5,0.2917
9291,0.0,0.25,0.75
13618,1.0,0.0,0.0
5953,0.0,0.0,1.0
5544,0.3333,0.3333,0.3333
11744,0.0,0.5,0.5
2055,0.5,0.0,0.5
8588,0.0,0.0,1.0
11149,0.5,0.0,0.5
2361,1.0,0.0,0.0
1222,0.1852,0.1852,0.6296
553,0.0,0.0,1.0
947,0.4,0.2,0.4
7126,0.0,1.0,0.0
820,0.0,0.3333,0.6667
6713,1.0,0.0,0.0
13880,0.0,0.0,1.0
5086,0.4,0.4,0.2
11318,1.0,0.0,0.0
11488,0.0,0.0,1.0
13810,0.0,1.0,0.0
7223,0.0,0.5,0.5
7340,0.3333,0.6667,0.0
7392,0.0,0.5,0.5
9515,0.0,0.0,1.0
9592,0.0,1.0,0.0
6731,0.0,0.75,0.25
5325,1.0,0.0,0.0
11332,0.0,0.0,1.0
5067,0.25,0.5,0.25
2110,0.0,1.0,0.0
9975,0.5,0.0,0.5
1669,0.0,0.0,1.0
4975,0.0,0.5,0.5
6081,1.0,0.0,0.0
12104,0.0,0.0,1.0
8832,0.0,0.6667,0.3333
13395,1.0,0.0,0.0
1953,0.4,0.0,0.6
8583,0.0,0.0,1.0
5320,0.0,0.0,1.0
7249,0.4,0.4,0.2
13906,0.2,0.6,0.2
8502,0.0,1.0,0.0
7746,0.0,1.0,0.0
2129,0.0,0.0,1.0
13051,0.0,1.0,0.0
7689,0.0,0.0,1.0
462,1.0,0.0,0.0
4118,0.0,0.0,1.0
10523,1.0,0.0,0.0
1435,0.5,0.5,0.0
8483,0.3333,0.0,0.6667
234,0.0,0.6667,0.3333
54,0.6667,0.0,0.3333
5096,0.0,0.0,1.0
2415,0.0,1.0,0.0
4044,0.0,1.0,0.0
8977,0.5,0.5,0.0
6245,0.0,1.0,0.0
625,0.5,0.25,0.25
7754,0.3333,0.4667,0.2
11604,0.0,0.0,1.0
1624,0.0,0.0,1.0
1093,0.6667,0.3333,0.0
3187,1.0,0.0,0.0
7334,0.0,0.0,1.0
8511,0.5,0.0,0.5
823,0.4,0.4,0.2
7006,0.3333,0.6667,0.0
13232,0.0,0.5,0.5
13820,0.0,1.0,0.0
8267,0.0,1.0,0.0
13419,0.4286,0.1429,0.4286
3207,0.0,0.5,0.5
2031,1.0,0.0,0.0
11978,0.0,0.0,1.0
8742,0.4,0.2,0.4
7910,0.0,1.0,0.0
1021,0.2857,0.4286,0.2857
3582,0.0,0.0,1.0
970,0.6667,0.3333,0.0
584,0.5,0.375,0.125
4478,0.0,0.3333,0.6667
4269,0.0,0.0,1.0
13171,0.0,1.0,0.0
9701,0.0,1.0,0.0
4366,0.3333,0.4444,0.2222
12830,0.5,0.0,0.5
6127,0.0,0.0,1.0
11608,1.0,0.0,0.0
13091,0.0,0.0,1.0
5584,0.0,0.0,1.0
9119,0.1667,0.3333,0.5
